id_actv,nombre_actv,descripcion,fecha_inicio,fecha_fin,id_equipo_soporte,id_empleado,id_estado,id_orden
945,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-08-07,2024-08-08,0,26,1,945
946,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-08-09,2024-08-10,19,806,5,946
947,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-08-10,2024-08-10,0,469,1,947
948,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-08-10,2024-08-12,0,963,5,948
949,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-08-12,2024-08-13,0,155,3,949
950,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-08-13,2024-08-13,0,582,5,950
951,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-08-13,2024-08-13,0,903,6,951
952,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-08-15,2024-08-16,0,40,1,952
953,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-08-16,2024-08-18,0,999,4,953
954,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-08-16,2024-08-17,0,421,2,954
955,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-08-18,2024-08-18,0,316,4,955
956,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-08-19,2024-08-21,0,649,5,956
957,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-08-19,2024-08-19,0,944,2,957
958,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-08-21,2024-08-21,0,822,7,958
959,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-08-22,2024-08-22,0,274,2,959
960,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-08-22,2024-08-22,0,597,3,960
961,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-08-24,2024-08-25,9,793,7,961
962,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-08-25,2024-08-27,0,874,2,962
963,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-08-25,2024-08-25,0,85,5,963
964,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-08-27,2024-08-27,0,548,4,964
965,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-08-28,2024-08-28,0,819,6,965
966,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-08-28,2024-08-29,0,256,1,966
967,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-08-30,2024-08-31,0,637,5,967
968,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-08-31,2024-09-02,0,555,5,968
969,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-08-31,2024-09-01,0,526,3,969
970,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-09-02,2024-09-03,0,79,1,970
971,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-09-03,2024-09-03,0,241,3,971
972,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-09-03,2024-09-05,0,46,6,972
973,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-09-05,2024-09-07,3,243,7,973
974,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-09-06,2024-09-06,18,284,3,974
975,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-09-06,2024-09-08,0,325,3,975
976,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-09-08,2024-09-10,0,885,3,976
977,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-09-09,2024-09-09,0,217,4,977
978,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-09-09,2024-09-09,0,557,7,978
979,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-09-11,2024-09-11,0,304,6,979
980,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-09-12,2024-09-12,0,668,1,980
981,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-09-12,2024-09-13,0,661,6,981
982,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-09-14,2024-09-16,0,799,2,982
983,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-09-15,2024-09-15,20,422,2,983
984,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-09-15,2024-09-17,0,627,1,984
985,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-09-17,2024-09-17,15,616,1,985
986,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-09-18,2024-09-18,0,50,7,986
987,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-09-18,2024-09-18,0,195,2,987
988,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-09-20,2024-09-22,0,523,7,988
989,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-09-21,2024-09-23,0,325,2,989
990,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-09-21,2024-09-22,0,32,3,990
991,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-09-23,2024-09-23,0,382,3,991
992,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-09-24,2024-09-25,1,771,5,992
993,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-09-24,2024-09-26,0,369,2,993
994,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-09-26,2024-09-27,0,168,2,994
995,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-09-27,2024-09-27,0,215,6,995
996,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-09-27,2024-09-29,3,924,1,996
997,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-09-29,2024-10-01,0,448,4,997
998,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-09-30,2024-10-01,0,745,2,998
999,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-09-30,2024-10-01,0,612,1,999
1000,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-10-02,2024-10-04,0,429,6,1000
